Artist and Title,Streams,Daily,Artist,Song
Anne-Marie - Kiss My (Uh Oh),146770510,21605,Anne-Marie,Kiss My (Uh Oh)
NCT DREAM - Hot Sauce,146604568,43012,NCT DREAM,Hot Sauce
DJ Snake - U Are My High,146448124,55451,DJ Snake,U Are My High
Conan Gray - Overdrive,146279843,49902,Conan Gray,Overdrive
Taylor Swift - Run,146235732,70306,Taylor Swift,Run
Duki - TOP 5,146052546,45834,Duki,TOP 5
Matheus & Kauan - Expectativa x Realidade,145791530,16875,Matheus & Kauan,Expectativa x Realidade
Camilo - Manos de Tijera,145325780,124208,Camilo,Manos de Tijera
TWICE - SCIENTIST,144677335,34696,TWICE,SCIENTIST
Maria Becerra - Mi Debilidad,144495110,39812,Maria Becerra,Mi Debilidad
Lovejoy - One Day,144029966,22284,Lovejoy,One Day
Moneybagg Yo - Wockesha,143905482,38055,Moneybagg Yo,Wockesha
LANY - dancing in the kitchen,143840419,70952,LANY,dancing in the kitchen
Lunay - TODO O NADA,143524083,32984,Lunay,TODO O NADA
Drake - N 2 Deep,143188972,73947,Drake,N 2 Deep
Russ Millions - Body,143011834,24081,Russ Millions,Body
Yeat - Turban,142782323,59228,Yeat,Turban
girl in red - Serotonin,142409943,44729,girl in red,Serotonin
Ezhel - Bul Beni,142358470,39384,Ezhel,Bul Beni
Sleepy Hallow - Basketball Dreams (Intro),142328150,83916,Sleepy Hallow,Basketball Dreams (Intro)
Juice WRLD - Life's A Mess II,142090499,31434,Juice WRLD,Life's A Mess II
Filipe Ret - F* F* M*,141898389,97594,Filipe Ret,F* F* M*
John Mayer - Carry Me Away,141852901,31154,John Mayer,Carry Me Away
Kanye West - Jail,141527226,36488,Kanye West,Jail
Omah Lay - understand,141306659,158248,Omah Lay,understand
EDIS - Arıyorum,141186379,50341,EDIS,Arıyorum
VALORANT - Die For You,140822656,65951,VALORANT,Die For You
Duki - Pintao,140427270,90624,Duki,Pintao
Megan Thee Stallion - Megan's Piano,140034889,81599,Megan Thee Stallion,Megan's Piano
D.O.D - Still Sleepless,139779249,160884,D.O.D,Still Sleepless
Migos - Straightenin,139636602,31459,Migos,Straightenin
Chris Lorenzo - California Dreamin',139619980,72762,Chris Lorenzo,California Dreamin'
Camilo - KESI,139380984,31103,Camilo,KESI
Zé Felipe - Senta Danada,139223894,16941,Zé Felipe,Senta Danada
Big Red Machine - Renegade,138831205,91435,Big Red Machine,Renegade
$uicideboy$ - Ugliest,138729898,107365,$uicideboy$,Ugliest
Los Lara - Fumando Mota,138700104,33345,Los Lara,Fumando Mota
1da Banton - No Wahala,138691432,145416,1da Banton,No Wahala
Jão - Idiota,138499179,56896,Jão,Idiota
ArrDee - Flowers (Say My Name),138335749,40341,ArrDee,Flowers (Say My Name)
Gunna - too easy,138006640,37231,Gunna,too easy
Fresto Music - Me Hace Daño Verte,137880331,208258,Fresto Music,Me Hace Daño Verte
benny blanco - You,137427810,18040,benny blanco,You
Doja Cat - Naked,137379936,34191,Doja Cat,Naked
Stromae - Santé,137037238,58528,Stromae,Santé
Laura Les - Haunted,136937044,51113,Laura Les,Haunted
JHAYCO - Tokyo,136916327,167628,JHAYCO,Tokyo
Lupillo Rivera - Grandes Ligas,136909676,45583,Lupillo Rivera,Grandes Ligas
JESSIA - I'm not Pretty,136833789,21033,JESSIA,I'm not Pretty
Rod Wave - Richer,136756405,35594,Rod Wave,Richer
Morgan Wallen - Bandaid On A Bullet Hole,136738753,88896,Morgan Wallen,Bandaid On A Bullet Hole
11:11 Music Group - Past Lives,136647411,77803,11:11 Music Group,Past Lives
Central Cee - 6 For 6,136481986,49050,Central Cee,6 For 6
Bad Bunny - De Museo,136460804,35644,Bad Bunny,De Museo
Doode - Groupies,136446061,67202,Doode,Groupies
Demi Lovato - Met Him Last Night,136315350,23302,Demi Lovato,Met Him Last Night
Daviles de Novelda - Flamenco y Bachata,136303501,32895,Daviles de Novelda,Flamenco y Bachata
Tayc - D O D O,136216968,97997,Tayc,D O D O
Anuel AA - Antes,135979370,14059,Anuel AA,Antes
Adele - My Little Love,135906755,51956,Adele,My Little Love
Kygo - Love Me Now,135797428,32493,Kygo,Love Me Now
"Bizarrap - Ptazeta: Bzrp Music Sessions, Vol. 45",135791210,42849,Bizarrap,"Ptazeta: Bzrp Music Sessions, Vol. 45"
Os Barões Da Pisadinha - Zero Saudade,135738147,10145,Os Barões Da Pisadinha,Zero Saudade
Trippie Redd - Matt Hardy 999,135477187,51693,Trippie Redd,Matt Hardy 999
Marina Sena - Por Supuesto,135346340,47939,Marina Sena,Por Supuesto
Maluma - Agua de Jamaica,135341723,12962,Maluma,Agua de Jamaica
Clean Bandit - Drive,135091984,45629,Clean Bandit,Drive
Manuel Turizo - Amor en Coma,135046329,24223,Manuel Turizo,Amor en Coma
Lil Nas X - SCOOP,134905043,25687,Lil Nas X,SCOOP
Glass Animals - Heat Waves,134781232,35526,Glass Animals,Heat Waves
Arcángel - Si Te Veo,134660653,22274,Arcángel,Si Te Veo
Grupo Los de la O - El Fat Tony,134259184,41633,Grupo Los de la O,El Fat Tony
Wes Nelson - Nice To Meet Ya,134009622,21797,Wes Nelson,Nice To Meet Ya
"Tyler, The Creator - HOT WIND BLOWS",133944967,201138,"Tyler, The Creator",HOT WIND BLOWS
ART - Belgisches Viertel,133811379,59164,ART,Belgisches Viertel
Taylor Swift - Babe (Taylor's Version) (From The Vault),133759392,87403,Taylor Swift,Babe (Taylor's Version) (From The Vault)
Martin Garrix - We Are The People,133586439,21577,Martin Garrix,We Are The People
Taylor Swift - State Of Grace (Taylor's Version),133350690,79640,Taylor Swift,State Of Grace (Taylor's Version)
mgk - DAYWALKER!,132884961,32422,mgk,DAYWALKER!
AP Dhillon - SPACESHIP,132852157,49804,AP Dhillon,SPACESHIP
Ava Max - EveryTime I Cry,132528302,32387,Ava Max,EveryTime I Cry
Wet Leg - Wet Dream,132445632,94762,Wet Leg,Wet Dream
UZI - Krvn,132097388,28162,UZI,Krvn
KASIMIR1441 - Ohne Dich,131726640,20655,KASIMIR1441,Ohne Dich
Nilesh Ahuja - Thoda Thoda Pyaar,131664591,91946,Nilesh Ahuja,Thoda Thoda Pyaar
Polo Gonzalez - Sencillo Soy,131659324,60655,Polo Gonzalez,Sencillo Soy
Naps - Best life,131593761,67836,Naps,Best life
Awesome City Club - 勿忘,131001001,31387,Awesome City Club,勿忘
Alex Luna - Te Marqué Pedo,130827273,100981,Alex Luna,Te Marqué Pedo
Billie Eilish - GOLDWING,130721313,93217,Billie Eilish,GOLDWING
Kanye West - Believe What I Say,130259920,58929,Kanye West,Believe What I Say
Nej - Paro,130164068,73940,Nej,Paro
Pink Sweat$ - At My Worst,130105315,39312,Pink Sweat$,At My Worst
Rain Radio - Talk About,130065672,24779,Rain Radio,Talk About
A Boogie Wit da Hoodie - Man in the Mirror,130044961,40342,A Boogie Wit da Hoodie,Man in the Mirror
Rhove - Shakerando,129771243,19925,Rhove,Shakerando
"Dj Guuga - Volta Bebê, Volta Neném",129766186,10339,Dj Guuga,"Volta Bebê, Volta Neném"
Alvaro Diaz - Llori Pari,129616803,191149,Alvaro Diaz,Llori Pari
PEDRO SAMPAIO - ATENÇÃO,129570167,34544,PEDRO SAMPAIO,ATENÇÃO
STAYC - STEREOTYPE,129541721,30572,STAYC,STEREOTYPE
Morgan Wallen - Only Thing That’s Gone,129112941,110157,Morgan Wallen,Only Thing That’s Gone
Jameson Rodgers - Cold Beer Calling My Name,128848990,57883,Jameson Rodgers,Cold Beer Calling My Name
Parmalee - Take My Name,128828306,56527,Parmalee,Take My Name
James Arthur - September,128597195,36525,James Arthur,September
Jessé Aguiar - Alívio,128507656,69183,Jessé Aguiar,Alívio
Lil Baby - Real As It Gets,128467133,35575,Lil Baby,Real As It Gets
La Fiera de Ojinaga - No Paras de Hacerme Feliz,128426928,65702,La Fiera de Ojinaga,No Paras de Hacerme Feliz
"Sidoka - Louis V, Menina Linda",128343005,71849,Sidoka,"Louis V, Menina Linda"
Minelli - Rampampam,128102506,30500,Minelli,Rampampam
Sheena Easton - We've Got Tonight,127933740,64960,Sheena Easton,We've Got Tonight
Joeboy - Sip (Alcohol),127742554,83338,Joeboy,Sip (Alcohol)
Javed-Mohsin - Kabhii Tumhhe,127714444,109565,Javed-Mohsin,Kabhii Tumhhe
Jenna Raine - see you later (ten years),127651576,51777,Jenna Raine,see you later (ten years)
Drake - IMY2,127638817,47213,Drake,IMY2
Drake - Get Along Better,127437108,103823,Drake,Get Along Better
MC Kevin o Chris - Tipo Gin,127364567,9724,MC Kevin o Chris,Tipo Gin
No.1 - Yarım Kalan Sigara,126970412,102516,No.1,Yarım Kalan Sigara
Idgitaf - Takut,126963513,126914,Idgitaf,Takut
YOASOBI - 三原色,126883441,57815,YOASOBI,三原色
Red Velvet - Queendom,126605081,45467,Red Velvet,Queendom
MACE - LA CANZONE NOSTRA ⟁ ︎(con BLANCO & SALMO),126378091,34337,MACE,LA CANZONE NOSTRA ⟁ ︎(con BLANCO & SALMO)
Soso Maness - Petrouchka,126129728,29833,Soso Maness,Petrouchka
Sueco - Paralyzed,126062594,32731,Sueco,Paralyzed
UZI - Makina,125582753,47186,UZI,Makina
01099 - Frisch,125522002,46246,01099,Frisch
Tate McRae - working,125187116,23565,Tate McRae,working
01099 - Durstlöscher,125032815,58494,01099,Durstlöscher
Tiara Andini - Maafkan Aku #terlanjurmencinta,124776850,42488,Tiara Andini,Maafkan Aku #terlanjurmencinta
Adele - To Be Loved,124344723,55747,Adele,To Be Loved
Foreign Teck - Conexión,124318669,57139,Foreign Teck,Conexión
Imanbek - Dancing On Dangerous,124303062,18766,Imanbek,Dancing On Dangerous
Taylor Swift - The Last Time,124293445,103815,Taylor Swift,The Last Time
Anne-Marie - Don't Play,124254174,30122,Anne-Marie,Don't Play
BIA - WHOLE LOTTA MONEY,124061226,28768,BIA,WHOLE LOTTA MONEY
JBEE - 4am,124005248,67397,JBEE,4am
YOASOBI - ハルカ,123976459,53279,YOASOBI,ハルカ
Trinix - She Said (Big Jet Plane),123886607,184267,Trinix,She Said (Big Jet Plane)
Feid - VACAXIONES,123767571,37505,Feid,VACAXIONES
Alan Walker - Man On The Moon,123583637,42111,Alan Walker,Man On The Moon
Tegi Pannu - Schedule,123332400,89133,Tegi Pannu,Schedule
Koba LaD - Daddy chocolat,123050570,53954,Koba LaD,Daddy chocolat
Justin Bieber - Deserve You,123029278,49661,Justin Bieber,Deserve You
Topic - Chain My Heart,122943942,28080,Topic,Chain My Heart
Taylor Swift - Come Back...Be Here (Taylor's Version),122864719,83969,Taylor Swift,Come Back...Be Here (Taylor's Version)
DJ Khaled - I DID IT,122749506,17278,DJ Khaled,I DID IT
YBN Nahmir - Opp Stoppa,122639693,60780,YBN Nahmir,Opp Stoppa
Ninho - VVS,122637867,49167,Ninho,VVS
Dave - Verdansk,122376862,80950,Dave,Verdansk
Bebe Rexha - Sacrifice,122155760,13542,Bebe Rexha,Sacrifice
Galantis - Dandelion,122144901,13133,Galantis,Dandelion
Kay Flock - Is Ya Ready,121850467,111546,Kay Flock,Is Ya Ready
Mimi Webb - Dumb Love,121721695,18527,Mimi Webb,Dumb Love
JP Saxe - A Little Bit Yours,121692999,42802,JP Saxe,A Little Bit Yours
Brytiago - Desnudarte,121680811,30362,Brytiago,Desnudarte
Ed Sheeran - First Times,121473342,33145,Ed Sheeran,First Times
C. Tangana - Párteme La Cara,121456951,61177,C. Tangana,Párteme La Cara
Taylor Swift - Forever & Always (Taylor’s Version),121441802,72245,Taylor Swift,Forever & Always (Taylor’s Version)
Bea Miller - Playground (from the series Arcane League of Legends),121313942,80153,Bea Miller,Playground (from the series Arcane League of Legends)
The Kid LAROI - NEED YOU MOST (So Sick),121238966,23380,The Kid LAROI,NEED YOU MOST (So Sick)
ロクデナシ - ただ声一つ,121179492,172269,ロクデナシ,ただ声一つ
"Luis Angel ""El Flaco"" - Y Si Se Quiere Ir",121034982,85817,"Luis Angel ""El Flaco""",Y Si Se Quiere Ir
Judika - Bagaimana Kalau Aku Tidak Baik Baik Saja,120866446,199412,Judika,Bagaimana Kalau Aku Tidak Baik Baik Saja
J. Cole - l e t . g o . m y . h a n d,120759823,59801,J. Cole,l e t . g o . m y . h a n d
Rkomi - LA CODA DEL DIAVOLO (con ELODIE),120750499,31949,Rkomi,LA CODA DEL DIAVOLO (con ELODIE)
Thiaguinho - Falta Você,120007179,82364,Thiaguinho,Falta Você
DENNIS - Deixa de Onda (Porra Nenhuma),119916250,14862,DENNIS,Deixa de Onda (Porra Nenhuma)
Feid - AMOR DE MI VIDA,119885626,106409,Feid,AMOR DE MI VIDA
Rkomi - LUNA PIENA (con IRAMA),119711958,32001,Rkomi,LUNA PIENA (con IRAMA)
Murilo Huff - Uma Ex,119512724,44832,Murilo Huff,Uma Ex
Whales - Dead To Me,119481825,35798,Whales,Dead To Me
Gusttavo Lima - De Menina pra Mulher,119395658,8632,Gusttavo Lima,De Menina pra Mulher
NCT DREAM - Life Is Still Going On,119329409,48963,NCT DREAM,Life Is Still Going On
Taylor Swift - it’s time to go,119275169,81729,Taylor Swift,it’s time to go
Surfaces - Come With Me,119256348,70612,Surfaces,Come With Me
Billie Eilish - Everybody Dies,119207594,84919,Billie Eilish,Everybody Dies
Baby Keem - vent,119164488,83789,Baby Keem,vent
Berkay Altunyay - Olmazlara İnat,119134285,57238,Berkay Altunyay,Olmazlara İnat
Anitta - NO CHÃO NOVINHA,119110584,30777,Anitta,NO CHÃO NOVINHA
Taylor Swift - Treacherous (Taylor's Version),119050085,73305,Taylor Swift,Treacherous (Taylor's Version)
Skrillex - Don’t Go,118606087,31740,Skrillex,Don’t Go
Matheus & Kauan - Imagina A Sentada,118426526,9520,Matheus & Kauan,Imagina A Sentada
mazie - dumb dumb,118401537,104409,mazie,dumb dumb
Chase Rice - Lonely If You Are,118283281,14592,Chase Rice,Lonely If You Are
Marília Mendonça - Motel Afrodite,118223060,36925,Marília Mendonça,Motel Afrodite
Wesley Safadão - Passatempo,118179629,11264,Wesley Safadão,Passatempo
John Mayer - Last Train Home,118171315,37045,John Mayer,Last Train Home
BLANCO - Finché Non Mi Seppelliscono,118155878,20633,BLANCO,Finché Non Mi Seppelliscono
Dream - Roadtrip,117946250,7823,Dream,Roadtrip
Justin Bieber - Loved By You,117799789,50896,Justin Bieber,Loved By You
Taylor Swift - You All Over Me,117443897,44301,Taylor Swift,You All Over Me
Vitor Fernandes - Vou falar que não quero,117108843,15590,Vitor Fernandes,Vou falar que não quero
Israel & Rodolffo - Faz Amor Comigo Só Hoje,117085893,10001,Israel & Rodolffo,Faz Amor Comigo Só Hoje
J. Cole - 9 5 . s o u t h,116463641,29962,J. Cole,9 5 . s o u t h
Bo Burnham - All Eyes On Me,116167813,22223,Bo Burnham,All Eyes On Me
JEON SOMI - XOXO,116118647,48203,JEON SOMI,XOXO
David Bisbal - Mi Princesa,116109680,46207,David Bisbal,Mi Princesa
YOASOBI - もう少しだけ,115838463,39592,YOASOBI,もう少しだけ
"Tyler, The Creator - LEMONHEAD",115652078,104733,"Tyler, The Creator",LEMONHEAD
Tananai - BABY GODDAMN,115635473,59633,Tananai,BABY GODDAMN
Kenndog - Beethoven,115478939,18748,Kenndog,Beethoven
Selena Gomez & The Scene - A Year Without Rain,115389459,49383,Selena Gomez & The Scene,A Year Without Rain
A Boogie Wit da Hoodie - 24 Hours,115329510,52155,A Boogie Wit da Hoodie,24 Hours
Drake - Race My Mind,115198863,69644,Drake,Race My Mind
Twenty One Pilots - Saturday,115118423,39343,Twenty One Pilots,Saturday
Sech - PSL,115106887,16328,Sech,PSL
Lil Tjay - Move On,115023769,36553,Lil Tjay,Move On
Billy Currington - We Are Tonight,115022725,20977,Billy Currington,We Are Tonight
YOASOBI - アンコール,114989438,42568,YOASOBI,アンコール
Quinn XCII - Stay Next To Me,114962586,14080,Quinn XCII,Stay Next To Me
Ren Ran - 飞鸟和蝉,114798158,43174,Ren Ran,飞鸟和蝉
Billie Eilish - Not My Responsibility,114690691,107167,Billie Eilish,Not My Responsibility
Bruno Mars - Love's Train,114635623,104786,Bruno Mars,Love's Train
JEON SOMI - What You Waiting For,114553135,32643,JEON SOMI,What You Waiting For
"Tyler, The Creator - CORSO",114513364,130271,"Tyler, The Creator",CORSO
Anuel AA - North Carolina,114512887,53853,Anuel AA,North Carolina
CORPSE - agoraphobic,114456536,18637,CORPSE,agoraphobic
Pop Smoke - Demeanor,114339414,29174,Pop Smoke,Demeanor
PEDRO SAMPAIO - FALA MAL DE MIM,114147245,28148,PEDRO SAMPAIO,FALA MAL DE MIM
H.E.R. - Damage,114057129,45595,H.E.R.,Damage
Måneskin - VENT'ANNI,113902318,38896,Måneskin,VENT'ANNI
Taylor Swift - Begin Again (Taylor's Version),113832913,100642,Taylor Swift,Begin Again (Taylor's Version)
JELEEL! - DIVE IN!,113672083,33483,JELEEL!,DIVE IN!
MC Cabelinho - ESSÊNCIA DE CRIA,113562728,45172,MC Cabelinho,ESSÊNCIA DE CRIA
DJ Snake - Selfish Love,113536421,18541,DJ Snake,Selfish Love
The Kid LAROI - MAYBE,113182768,18853,The Kid LAROI,MAYBE
Lo ki - Kagome,113107809,82879,Lo ki,Kagome
kostromin - Моя голова винтом,112779606,29882,kostromin,Моя голова винтом
Timal - Filtré,112270697,45507,Timal,Filtré
Sidhu Moose Wala - These Days,112091721,101477,Sidhu Moose Wala,These Days
Brisa Star - Se Joga no Passinho,111986758,13654,Brisa Star,Se Joga no Passinho
Ha*Ash - Odio Amarte,111968470,70149,Ha*Ash,Odio Amarte
Stray Kids - DOMINO,111901080,59635,Stray Kids,DOMINO
David Bisbal - Me Enamoré De Ti,111882054,31615,David Bisbal,Me Enamoré De Ti
JHAYCO - Christian Dior,111499118,18508,JHAYCO,Christian Dior
Conjunto Rienda Real - Nadie Va A Pensar En Ti Mejor Que Yo,111422014,49306,Conjunto Rienda Real,Nadie Va A Pensar En Ti Mejor Que Yo
Seether - Nobody Praying For Me,111167441,57044,Seether,Nobody Praying For Me
Fedez - MILLE,110891620,25369,Fedez,MILLE
NCT DREAM - Hello Future,110872156,39494,NCT DREAM,Hello Future
Polo G - No Return,110771761,18903,Polo G,No Return
JHAYCO - En Mi Cuarto,110523570,38711,JHAYCO,En Mi Cuarto
Taylor Swift - Fifteen (Taylor’s Version),110505986,62713,Taylor Swift,Fifteen (Taylor’s Version)
3AM - Por Ti,110388290,151949,3AM,Por Ti
DG e Batidão Stronda - Sem Sentimento,110246245,12092,DG e Batidão Stronda,Sem Sentimento
Jorge & Mateus - Namorando Com Saudade,110128529,11669,Jorge & Mateus,Namorando Com Saudade
Seether - Country Song,110040381,48189,Seether,Country Song
Taylor Swift - White Horse (Taylor’s Version),110039648,85131,Taylor Swift,White Horse (Taylor’s Version)
Billie Eilish - OverHeated,109998076,71270,Billie Eilish,OverHeated
Raffa Fl - Ritmo,109659864,46352,Raffa Fl,Ritmo
Enrique Iglesias - ME PASE,109239459,20799,Enrique Iglesias,ME PASE
Griff - Black Hole,109165312,27124,Griff,Black Hole
Baby Keem - range brothers,109094637,44989,Baby Keem,range brothers
Larissa Lambert - Weak,109056711,28221,Larissa Lambert,Weak
Bresh - Angelina Jolie,109010651,32430,Bresh,Angelina Jolie
Edwin Luna y La Trakalosa de Monterrey - Mi Padrino el Diablo,108920923,52320,Edwin Luna y La Trakalosa de Monterrey,Mi Padrino el Diablo
DJ Khaled - LET IT GO,108835081,19874,DJ Khaled,LET IT GO
Morat - Nunca Te Olvidé,108757510,69967,Morat,Nunca Te Olvidé
Doja Cat - Options,108568872,35525,Doja Cat,Options
Yuridia - Cobarde,108567540,34793,Yuridia,Cobarde
Bruses - Dueles Tan Bien,108469603,82866,Bruses,Dueles Tan Bien
OneRepublic - Wanted,108281110,12926,OneRepublic,Wanted
Lovejoy - Sex Sells,108242736,12143,Lovejoy,Sex Sells
Morgan Wallen - Neon Eyes,108202561,62558,Morgan Wallen,Neon Eyes
Henrique & Juliano - Rasteira,108005018,24738,Henrique & Juliano,Rasteira
SpotemGottem - Beat Box 3,107783828,11151,SpotemGottem,Beat Box 3
PinkPantheress - Passion,107769762,78328,PinkPantheress,Passion
"24kGoldn - 3, 2, 1",107649514,18964,24kGoldn,"3, 2, 1"
Cody Johnson - Human,107637239,68671,Cody Johnson,Human
BLANCO - Paraocchi,107471516,13171,BLANCO,Paraocchi
David Bisbal - Diez Mil Maneras,107034926,23133,David Bisbal,Diez Mil Maneras
"DJ Patrick Muniz - Trava na Pose, Chama no Zoom, Da um Close",106935987,12097,DJ Patrick Muniz,"Trava na Pose, Chama no Zoom, Da um Close"
LPB Poody - Batman,106760808,85541,LPB Poody,Batman
