Artist and Title,Streams,Daily,Artist,Song
"Palak Muchhal - Kaun Tujhe (From ""M.S.Dhoni",162800228,186985,Palak Muchhal,"Kaun Tujhe (From ""M.S.Dhoni"
Mac Miller - Surf,162780071,70815,Mac Miller,Surf
Lauv - Fake,162611250,23641,Lauv,Fake
Lauv - Chasing Fire,162548246,23827,Lauv,Chasing Fire
Carlos Rivera - 100 Años,161850827,63647,Carlos Rivera,100 Años
Chico Rose - Somebody's Watching Me,161826445,101162,Chico Rose,Somebody's Watching Me
Trey Lewis - Dicked Down in Dallas,161760333,72392,Trey Lewis,Dicked Down in Dallas
Bryson Tiller - Outta Time,161539878,78681,Bryson Tiller,Outta Time
The Weeknd - Snowchild,161171121,50772,The Weeknd,Snowchild
yama - 春を告げる,160784072,63704,yama,春を告げる
Natanael Cano - Arriba,160195151,45401,Natanael Cano,Arriba
Hailee Steinfeld - Wrong Direction,159790953,28290,Hailee Steinfeld,Wrong Direction
Junior H - Atrapado en un Sueño,159751848,111277,Junior H,Atrapado en un Sueño
Kidd Keo - Ma Vie,159693294,53122,Kidd Keo,Ma Vie
Daddy Yankee - Don Don,159599924,20416,Daddy Yankee,Don Don
Yung Gravy - oops!,159203685,48363,Yung Gravy,oops!
Ty Dolla $ign - Ego Death,158997716,34691,Ty Dolla $ign,Ego Death
Evdeki Saat - Uzunlar,158847982,64474,Evdeki Saat,Uzunlar
PARTYNEXTDOOR - LOYAL,158795887,31725,PARTYNEXTDOOR,LOYAL
Kaleb J - It's Only Me,158416811,69215,Kaleb J,It's Only Me
Murilo Huff - Desejando Eu,158209701,65349,Murilo Huff,Desejando Eu
Greeicy - Los Besos,158064928,72066,Greeicy,Los Besos
Matuê - É Sal,157928502,78239,Matuê,É Sal
DUSTY LOCANE - ROLLIN N CONTROLLIN FREESTYLE,157893639,33775,DUSTY LOCANE,ROLLIN N CONTROLLIN FREESTYLE
1nonly - Shakira!,157713424,71547,1nonly,Shakira!
Juice WRLD - Fighting Demons,157684253,49426,Juice WRLD,Fighting Demons
Matheus & Kauan - Nem Doeu,157486714,28378,Matheus & Kauan,Nem Doeu
Grupo Recluta - Se Fue La Pantera,157409403,93491,Grupo Recluta,Se Fue La Pantera
Eminem - You Gon’ Learn,157100242,31858,Eminem,You Gon’ Learn
Ingrid Andress - More Hearts Than Mine,156483023,44276,Ingrid Andress,More Hearts Than Mine
Playboi Carti - Rockstar Made,156436200,118762,Playboi Carti,Rockstar Made
Sleepy Hallow - Molly,156312545,71225,Sleepy Hallow,Molly
VIZE - Thank You [Not So Bad],156286114,18589,VIZE,Thank You [Not So Bad]
Jorge & Mateus - Ranking,156135204,11717,Jorge & Mateus,Ranking
Luke Combs - Cold As You,155933869,48840,Luke Combs,Cold As You
Tom Gregory - Fingertips,155815611,18634,Tom Gregory,Fingertips
ALI - LOST IN PARADISE,155784063,105089,ALI,LOST IN PARADISE
Agust D - People,155695956,77501,Agust D,People
Yolanda Be Cool - We No Speak Americano (Edit),155434876,56197,Yolanda Be Cool,We No Speak Americano (Edit)
KAROL G - Follow,155328950,41938,KAROL G,Follow
Gracie Abrams - 21,155312313,234022,Gracie Abrams,21
DJ Scheme - Blue Bills,155022043,138599,DJ Scheme,Blue Bills
The Strokes - Selfless,154925740,109231,The Strokes,Selfless
$uicideboy$ - That Just Isn't Empirically Possible,154916910,167300,$uicideboy$,That Just Isn't Empirically Possible
NOTD - I Don't Know Why,154800368,20962,NOTD,I Don't Know Why
Residente - René,154774280,110574,Residente,René
5 Seconds of Summer - Old Me,154335415,30674,5 Seconds of Summer,Old Me
Rvfv - Yo No Sé,154227987,57581,Rvfv,Yo No Sé
Banda MS de Sergio Lizárraga - Qué Maldición,154216206,42460,Banda MS de Sergio Lizárraga,Qué Maldición
Sech - La Luz,153967368,9208,Sech,La Luz
Madison Beer - Baby,153869875,43651,Madison Beer,Baby
Jonas Brothers - X,153452433,19628,Jonas Brothers,X
Astrid S - It's Ok If You Forget Me,153415676,45699,Astrid S,It's Ok If You Forget Me
Wisin - 3G,153251644,19085,Wisin,3G
C. Tangana - Nunca Estoy,153105940,78166,C. Tangana,Nunca Estoy
J Balvin - Negro,152920696,25529,J Balvin,Negro
Daði Freyr - Think About Things,152793224,28300,Daði Freyr,Think About Things
Zack Tabudlo - Nangangamba,152760111,63049,Zack Tabudlo,Nangangamba
Rod Wave - Girl Of My Dreams,152128934,59974,Rod Wave,Girl Of My Dreams
Aya Nakamura - Jolie nana,152123944,53400,Aya Nakamura,Jolie nana
DaBaby - FIND MY WAY,152103176,10168,DaBaby,FIND MY WAY
"Sheff G - No Suburban, Pt. 2",151737982,52803,Sheff G,"No Suburban, Pt. 2"
Dan + Shay - I Should Probably Go To Bed,151608068,17841,Dan + Shay,I Should Probably Go To Bed
Sergi - Seguro Te Pierdo,151495700,55636,Sergi,Seguro Te Pierdo
Conan Gray - The Story,151474442,43454,Conan Gray,The Story
Anuel AA - Narcos,151429354,34786,Anuel AA,Narcos
(G)I-DLE - Oh my god,151364037,52628,(G)I-DLE,Oh my god
Christian Nodal - AYAYAY!,151318933,36245,Christian Nodal,AYAYAY!
KITSCHKRIEG - Standard,151233466,24284,KITSCHKRIEG,Standard
Eminem - Higher,151217991,53759,Eminem,Higher
Kim Dracula - Paparazzi,151201028,37522,Kim Dracula,Paparazzi
Sam Hunt - Hard To Forget,150650927,38115,Sam Hunt,Hard To Forget
Rei 6 - Ah Canım Sevgilim,150646515,113361,Rei 6,Ah Canım Sevgilim
Jason Derulo - Coño,150357297,34149,Jason Derulo,Coño
Justin Bieber - Come Around Me,150181506,58824,Justin Bieber,Come Around Me
Ernia - Superclassico,150102002,50716,Ernia,Superclassico
Pascal Letoublon - Friendships (Lost My Love),150094440,51106,Pascal Letoublon,Friendships (Lost My Love)
Junior H - Psicodelica,150014766,149424,Junior H,Psicodelica
Tevvez - Legend,149917341,44776,Tevvez,Legend
Los 2 de la S - Somos Los Que Somos,149621935,63657,Los 2 de la S,Somos Los Que Somos
Carlos Rivera - Perdiendo la Cabeza,149380644,42728,Carlos Rivera,Perdiendo la Cabeza
DUSTY LOCANE - ROLANDO (Caught In The Rain),149289012,54768,DUSTY LOCANE,ROLANDO (Caught In The Rain)
Douglas & Vinicius - Figurinha,149233696,37904,Douglas & Vinicius,Figurinha
Anuel AA - El Manual,149226171,36467,Anuel AA,El Manual
John Legend - Conversations in the Dark,149151629,40589,John Legend,Conversations in the Dark
Chris Stapleton - Joy Of My Life,149150415,177364,Chris Stapleton,Joy Of My Life
Polo G - Be Something,149040510,32533,Polo G,Be Something
Vaundy - Fukakoryoku,148872853,103169,Vaundy,Fukakoryoku
Princess Nokia - I Like Him,148316540,19759,Princess Nokia,I Like Him
BTS - Outro : Ego,148291660,35463,BTS,Outro : Ego
Joan Sebastian - Que Sea,148286703,60143,Joan Sebastian,Que Sea
Erica Banks - Buss It,148181017,27014,Erica Banks,Buss It
Gaho - 시작,147944549,49142,Gaho,시작
Conan Gray - The Cut That Always Bleeds,147941819,287852,Conan Gray,The Cut That Always Bleeds
Tai Verdes - Stuck In The Middle,147876167,33078,Tai Verdes,Stuck In The Middle
Danna Paola - Sodio,147706743,29565,Danna Paola,Sodio
Young Dolph - 1 Scale,147653734,98239,Young Dolph,1 Scale
Dustin Lynch - Ridin’ Roads,147111389,31122,Dustin Lynch,Ridin’ Roads
Still Woozy - Window,147048250,72859,Still Woozy,Window
Dua Lipa - Good In Bed,146410882,29687,Dua Lipa,Good In Bed
Murda - Bi Sonraki Hayatımda Gel,146368377,37590,Murda,Bi Sonraki Hayatımda Gel
Cole Swindell - Single Saturday Night,146227339,35097,Cole Swindell,Single Saturday Night
Jax Jones - i miss u,145720971,19200,Jax Jones,i miss u
NCT 127 - Kick It,145553571,52541,NCT 127,Kick It
Dynoro - Me Provocas,145142379,31609,Dynoro,Me Provocas
Conan Gray - Comfort Crowd,145073391,46482,Conan Gray,Comfort Crowd
Olamide - Infinity,144745485,83726,Olamide,Infinity
Diplo - Dance with Me,144687014,12445,Diplo,Dance with Me
Kehlani - Can I,144448281,57494,Kehlani,Can I
Red Velvet - IRENE & SEULGI - Monster,144393009,24053,Red Velvet,IRENE & SEULGI - Monster
Lost Frequencies - Love To Go,144371960,38160,Lost Frequencies,Love To Go
Reik - Poco,144226213,49265,Reik,Poco
Thomas Rhett - On Me,144161941,13492,Thomas Rhett,On Me
Lauv - Modern Loneliness,144154759,16243,Lauv,Modern Loneliness
Ana Mena - A Un Paso De La Luna,143945676,33349,Ana Mena,A Un Paso De La Luna
Barbara Pravi - Voilà,143903146,174576,Barbara Pravi,Voilà
Lil Tjay - Zoo York,143856685,30703,Lil Tjay,Zoo York
Yan Block - Vete Pal Carajo,143322183,74036,Yan Block,Vete Pal Carajo
Kawe - Mds,143092773,16301,Kawe,Mds
Apache 207 - Bläulich,143047251,24398,Apache 207,Bläulich
Pink Sweat$ - 17,142974211,25597,Pink Sweat$,17
"HIRAIDAI - Stand by me, Stand by you.",142862264,66078,HIRAIDAI,"Stand by me, Stand by you."
Arijit Singh - Thodi Jagah,142831629,190025,Arijit Singh,Thodi Jagah
Tones And I - Bad Child,142750075,27670,Tones And I,Bad Child
Future - Solitaires,142655788,39092,Future,Solitaires
Lauana Prado - Viva Voz,142601682,29418,Lauana Prado,Viva Voz
Mac Miller - Woods,142548630,63618,Mac Miller,Woods
Joji - Your Man,142384609,26539,Joji,Your Man
Tion Wayne - I Dunno,142358960,29000,Tion Wayne,I Dunno
Giveon - Still Your Best,142098127,94113,Giveon,Still Your Best
Hailee Steinfeld - I Love You's,141637134,18943,Hailee Steinfeld,I Love You's
Leebrian - No Fue,141551436,77489,Leebrian,No Fue
Junior H - Jueves 10,141449686,152147,Junior H,Jueves 10
Aimyon - Naked Heart,141403992,61038,Aimyon,Naked Heart
BIN - Saturno,141223648,65003,BIN,Saturno
Código FN - Miami Vibe,141195572,35312,Código FN,Miami Vibe
Juice WRLD - I Want It,140894955,33990,Juice WRLD,I Want It
Lil Yachty - Flex Up,140600569,229225,Lil Yachty,Flex Up
Parmish Verma - Aam Jahe Munde,140574489,221673,Parmish Verma,Aam Jahe Munde
Aitana - Más De Lo Que Aposté,140570023,55482,Aitana,Más De Lo Que Aposté
La Adictiva - Escondidos,140544468,162119,La Adictiva,Escondidos
Tate McRae - lie to me,140450726,65670,Tate McRae,lie to me
Juice WRLD - Screw Juice,140336270,33373,Juice WRLD,Screw Juice
Naza - Joli bébé,140331978,61703,Naza,Joli bébé
Lil Xxel - LMK,140249588,14790,Lil Xxel,LMK
Dustin Lynch - Good Girl,140162545,20828,Dustin Lynch,Good Girl
Jay Wheeler - Cuando Fue,140158269,195274,Jay Wheeler,Cuando Fue
Pop Smoke - Make It Rain,140037502,21734,Pop Smoke,Make It Rain
Logic - Perfect,139976734,41451,Logic,Perfect
Future - Too Comfortable,139885215,135098,Future,Too Comfortable
Apache 207 - Fame,139821196,27137,Apache 207,Fame
Gazzelle - Destri,139347019,100514,Gazzelle,Destri
DJ Ivis - Esquema Preferido,139298585,5240,DJ Ivis,Esquema Preferido
NIKI - Lose,139256597,59205,NIKI,Lose
Clinton Kane - i don't want to watch the world end with someone else,139175811,36371,Clinton Kane,i don't want to watch the world end with someone else
Kari Jobe - The Blessing,139145851,87439,Kari Jobe,The Blessing
21 Savage - Many Men,139130929,87133,21 Savage,Many Men
Alejandro Fernández - Te Olvidé,139021886,42871,Alejandro Fernández,Te Olvidé
Mario Judah - Die Very Rough,139020345,32776,Mario Judah,Die Very Rough
Matheus & Kauan - É Problema,139014985,29274,Matheus & Kauan,É Problema
Nicki Nicole - Colocao,138691487,24828,Nicki Nicole,Colocao
GFRIEND - MAGO,138504251,60898,GFRIEND,MAGO
Moneybagg Yo - Said Sum,138499445,65335,Moneybagg Yo,Said Sum
Lost Frequencies - Don't Leave Me Now,138262303,33854,Lost Frequencies,Don't Leave Me Now
Pop Smoke - Mannequin,138212625,52834,Pop Smoke,Mannequin
Dadju - Grand bain,138175106,78071,Dadju,Grand bain
$uicideboy$ - Putrid Pride,137715018,89844,$uicideboy$,Putrid Pride
blackbear - queen of broken hearts,137611350,25647,blackbear,queen of broken hearts
Eminem - Darkness,137566173,26951,Eminem,Darkness
Alberto Y Roberto - Loco Tu Forma De Ser,137506459,63539,Alberto Y Roberto,Loco Tu Forma De Ser
LA Vision - Hollywood,136952081,24930,LA Vision,Hollywood
Rocco Hunt - A Un Passo Dalla Luna,136870977,24230,Rocco Hunt,A Un Passo Dalla Luna
Os Barões Da Pisadinha - Amor da Despedida,136424950,17030,Os Barões Da Pisadinha,Amor da Despedida
Lee Brice - Soul,136264790,44404,Lee Brice,Soul
Camilo - El Mismo Aire,136015233,49765,Camilo,El Mismo Aire
Quinn XCII - Stacy,135551309,23695,Quinn XCII,Stacy
Bad Bunny - MÁS DE UNA CITA,135255246,25712,Bad Bunny,MÁS DE UNA CITA
Jessi - NUNU NANA,135244449,37772,Jessi,NUNU NANA
Britney Spears - Make Me...,135209404,12238,Britney Spears,Make Me...
Anuel AA - Jangueo,135076489,39109,Anuel AA,Jangueo
WhoHeem - Lets Link,135031403,34791,WhoHeem,Lets Link
Ryokuoushoku Shakai - Mela!,134914230,76658,Ryokuoushoku Shakai,Mela!
Yves V - Not So Bad,134850313,40797,Yves V,Not So Bad
Pop Smoke - Aim For The Moon,134820290,24782,Pop Smoke,Aim For The Moon
Marca MP - Mil Gracias Por Existir,134729058,32613,Marca MP,Mil Gracias Por Existir
The Weeknd - Missed You,134728443,33061,The Weeknd,Missed You
Eric Land - Cidade Inteira,134641398,15034,Eric Land,Cidade Inteira
MC Hariel - Ilusão (Cracolândia),134596026,50005,MC Hariel,Ilusão (Cracolândia)
Eminem - Unaccommodating,134595490,25209,Eminem,Unaccommodating
Playboi Carti - On That Time,134572149,106952,Playboi Carti,On That Time
Nathan Dawe - Lighter,134548611,23613,Nathan Dawe,Lighter
Bad Bunny - BENDICIONES,134493040,27171,Bad Bunny,BENDICIONES
Alec Benjamin - Must Have Been The Wind,134403320,24391,Alec Benjamin,Must Have Been The Wind
Bryant Myers - Como Panas,134338250,141153,Bryant Myers,Como Panas
Lukas Graham - Share That Love,134024048,17885,Lukas Graham,Share That Love
The Neighbourhood - Devil's Advocate,134021750,78408,The Neighbourhood,Devil's Advocate
Tyla Yaweh - High Right Now,133962293,21980,Tyla Yaweh,High Right Now
Lil Skies - Havin My Way,133954204,25293,Lil Skies,Havin My Way
City Girls - Kitty Talk,133819168,25315,City Girls,Kitty Talk
AJ Tracey - Dinner Guest,133815177,25465,AJ Tracey,Dinner Guest
Lil Uzi Vert - Bean (Kobe) [feat. Chief Keef],133736148,40516,Lil Uzi Vert,Bean (Kobe) [feat. Chief Keef]
Khalid - Eleven,133734998,41316,Khalid,Eleven
Jesse & Joy - Mañana Es Too Late,133716952,17820,Jesse & Joy,Mañana Es Too Late
Jonasu - Black Magic,133656840,23512,Jonasu,Black Magic
Mabel - Boyfriend,133505823,12059,Mabel,Boyfriend
Declan J Donovan - Perfectly Imperfect,133504507,23102,Declan J Donovan,Perfectly Imperfect
Bad Bunny - P FKN R,133472523,32207,Bad Bunny,P FKN R
LUM!X - The Passenger (LaLaLa) [feat. MOKABY],133470628,19767,LUM!X,The Passenger (LaLaLa) [feat. MOKABY]
Selena Gomez - Boyfriend,133035907,16812,Selena Gomez,Boyfriend
Eminem - Gnat,133031970,39791,Eminem,Gnat
Mac Miller - Hand Me Downs,132683386,52382,Mac Miller,Hand Me Downs
Álvaro De Luna - Juramento eterno de sal,132677083,30524,Álvaro De Luna,Juramento eterno de sal
LANY - if this is the last time,132589039,60574,LANY,if this is the last time
Bruno Major - The Most Beautiful Thing,132156911,109671,Bruno Major,The Most Beautiful Thing
Lil God Dan - MARCELINE,131845686,75366,Lil God Dan,MARCELINE
Taylor Swift - closure,131823032,74460,Taylor Swift,closure
Giveon - Favorite Mistake,131770000,60243,Giveon,Favorite Mistake
Mc Jacaré - Comprei um Lança,131716674,37056,Mc Jacaré,Comprei um Lança
Dua Lipa - Boys Will Be Boys,131676863,33038,Dua Lipa,Boys Will Be Boys
Turma do Pagode - Cobertor de Orelha,131589814,117203,Turma do Pagode,Cobertor de Orelha
JC Reyes - 34 Amor y Mafia,131477213,70079,JC Reyes,34 Amor y Mafia
1nonly - Bunny Girl,131337794,42029,1nonly,Bunny Girl
Glass Animals - Tangerine,130712078,47661,Glass Animals,Tangerine
Matuê - Antes,130391534,75270,Matuê,Antes
Hatik - Angela,130261567,41119,Hatik,Angela
EVERGLOW - LA DI DA,130158491,44022,EVERGLOW,LA DI DA
Dalex - Mejor,129578666,18450,Dalex,Mejor
Anuel AA - Fútbol & Rumba,129567442,15611,Anuel AA,Fútbol & Rumba
Randy Travis - Deeper Than the Holler,129459635,61758,Randy Travis,Deeper Than the Holler
Matuê - Gorilla Roxo,129231088,100285,Matuê,Gorilla Roxo
21 Savage - Slidin,129145010,87728,21 Savage,Slidin
BTS - Interlude : Shadow,128925871,30320,BTS,Interlude : Shadow
Lil Uzi Vert - Prices,128743899,33819,Lil Uzi Vert,Prices
