Artist and Title,Streams,Daily,Artist,Song
Snakehips - Cruel,125760554,13457.0,Snakehips,Cruel
PornoGraffitti - THE DAY,125701605,57827.0,PornoGraffitti,THE DAY
Hoodie Allen - Surprise Party,125485074,13988.0,Hoodie Allen,Surprise Party
Sarah Geronimo - Maybe This Time,125472929,136644.0,Sarah Geronimo,Maybe This Time
Highly Suspect - My Name Is Human,125179926,36259.0,Highly Suspect,My Name Is Human
Ayo Jay - Your Number,124930797,58911.0,Ayo Jay,Your Number
Charlotte Day Wilson - Work,124870047,40997.0,Charlotte Day Wilson,Work
NF - Grindin',124777344,27922.0,NF,Grindin'
Kanye West - Feedback,124516507,30882.0,Kanye West,Feedback
Isaiah Rashad - 4r Da Squaw,124155961,25244.0,Isaiah Rashad,4r Da Squaw
21 Savage - Red Opps,123921331,25452.0,21 Savage,Red Opps
Ricardo Montaner - Aunque Ahora Estés Con El,123790297,25027.0,Ricardo Montaner,Aunque Ahora Estés Con El
Anitta - Sim ou não (Participação especial de Maluma),123226385,38661.0,Anitta,Sim ou não (Participação especial de Maluma)
Chance the Rapper - Summer Friends,123044057,11111.0,Chance the Rapper,Summer Friends
Gojira - Stranded,122718081,102470.0,Gojira,Stranded
James Hersey - Miss You,122663289,1697.0,James Hersey,Miss You
Carlos Rivera - Otras Vidas,122617715,42086.0,Carlos Rivera,Otras Vidas
Reykon - El Chisme,122533017,19207.0,Reykon,El Chisme
Morat - Mil Tormentas,122113676,52222.0,Morat,Mil Tormentas
Kamaiyah - Fuck It Up,121701231,24290.0,Kamaiyah,Fuck It Up
Whethan - When I'm Down,121637486,11237.0,Whethan,When I'm Down
Russ - Do It Myself,121343718,16296.0,Russ,Do It Myself
Auli'i Cravalho - Know Who You Are,121094021,47496.0,Auli'i Cravalho,Know Who You Are
Wiz Khalifa - Bake Sale,120994394,7479.0,Wiz Khalifa,Bake Sale
Marshmello - Summer,120936958,15049.0,Marshmello,Summer
Maggie Lindemann - Pretty Girl,120563455,30929.0,Maggie Lindemann,Pretty Girl
David Nail - Night's On Fire,120353728,9930.0,David Nail,Night's On Fire
Jake Owen - American Country Love Song,120304394,16461.0,Jake Owen,American Country Love Song
Kanye West - I Love Kanye,120227693,43897.0,Kanye West,I Love Kanye
Kanye West - 30 Hours,120182433,56660.0,Kanye West,30 Hours
Kungs - Don't You Know,119948438,21923.0,Kungs,Don't You Know
Travis Scott - the ends,119922988,54522.0,Travis Scott,the ends
EXO - Lotto,119729574,30134.0,EXO,Lotto
Gryffin - Whole Heart,119417325,12361.0,Gryffin,Whole Heart
Red Hot Chili Peppers - Goodbye Angels,119367789,23528.0,Red Hot Chili Peppers,Goodbye Angels
Frank Ocean - Skyline To,119224852,102141.0,Frank Ocean,Skyline To
Drake - Weston Road Flows,119095233,36931.0,Drake,Weston Road Flows
J. Cole - She's Mine Pt. 2,119092028,62794.0,J. Cole,She's Mine Pt. 2
Scarlett Johansson - Set It All Free,119057904,64300.0,Scarlett Johansson,Set It All Free
BTS - Intro: Boy Meets Evil,118952279,23708.0,BTS,Intro: Boy Meets Evil
$uicideboy$ - Magazine,118652323,30793.0,$uicideboy$,Magazine
Justin Timberlake - CAN'T STOP THE FEELING!,118492288,44813.0,Justin Timberlake,CAN'T STOP THE FEELING!
Join The Club - Nobela,118413832,87475.0,Join The Club,Nobela
Travis Scott - sweet sweet,118342719,52208.0,Travis Scott,sweet sweet
Wale - MY PYT,118059445,8872.0,Wale,MY PYT
RADWIMPS - なんでもないや,118058443,64931.0,RADWIMPS,なんでもないや
Skepta - That's Not Me,117714176,60487.0,Skepta,That's Not Me
Beyoncé - Daddy Lessons,117635891,34476.0,Beyoncé,Daddy Lessons
Travis Scott - A-Team,117433752,22624.0,Travis Scott,A-Team
MadeinTYO - I Want,117302212,3966.0,MadeinTYO,I Want
Nick Jonas - Chainsaw,117295959,5924.0,Nick Jonas,Chainsaw
Metallica - Moth Into Flame,117073343,39157.0,Metallica,Moth Into Flame
Atomic Otro Way - Te De Campana,116633997,58948.0,Atomic Otro Way,Te De Campana
Morat - Cuánto Me Duele,116580929,28584.0,Morat,Cuánto Me Duele
Joyner Lucas - I'm Sorry,116575126,11318.0,Joyner Lucas,I'm Sorry
Virlan Garcia - Sientes Lo Que Siento,116323610,131454.0,Virlan Garcia,Sientes Lo Que Siento
Polo & Pan - Nanã,116323280,32683.0,Polo & Pan,Nanã
"Arijit Singh - Ilahi (From ""Yeh Jawaani Hai Deewani"")",116036989,175169.0,Arijit Singh,"Ilahi (From ""Yeh Jawaani Hai Deewani"")"
Juan Magán - Baila Conmigo,116029729,5238.0,Juan Magán,Baila Conmigo
Dave - Wanna Know Remix,115835792,21247.0,Dave,Wanna Know Remix
Muscadine Bloodline - Porch Swing Angel,115632829,63127.0,Muscadine Bloodline,Porch Swing Angel
Post Malone - Cold,115624656,12037.0,Post Malone,Cold
"Badshah - Kar Gayi Chull (From ""Kapoor & Sons (Since 1921)"")",115279859,135957.0,Badshah,"Kar Gayi Chull (From ""Kapoor & Sons (Since 1921)"")"
BTS - 2! 3!,114777834,30775.0,BTS,2! 3!
Lady Gaga - John Wayne,114561414,23357.0,Lady Gaga,John Wayne
Henrique & Juliano - Nada Nada,114321106,37741.0,Henrique & Juliano,Nada Nada
Miami Yacine - Kokaina,114268603,32925.0,Miami Yacine,Kokaina
Frank Ocean - Close To You,114263902,84928.0,Frank Ocean,Close To You
Auli'i Cravalho - How Far I'll Go,114192239,40469.0,Auli'i Cravalho,How Far I'll Go
Isaiah Rashad - Free Lunch,114057374,40456.0,Isaiah Rashad,Free Lunch
TheOvertunes - I Still Love You,114002449,26864.0,TheOvertunes,I Still Love You
ZAYN - iT's YoU,113999813,32492.0,ZAYN,iT's YoU
Reik - Qué Gano Olvidándote,113981651,24720.0,Reik,Qué Gano Olvidándote
Jay Sean - Make My Love Go,113951238,5390.0,Jay Sean,Make My Love Go
Cartel De Santa - Mucha Marihuana,113943485,53945.0,Cartel De Santa,Mucha Marihuana
Dermot Kennedy - After Rain,113726853,11931.0,Dermot Kennedy,After Rain
KALEO - I Can't Go on Without You,113362690,36882.0,KALEO,I Can't Go on Without You
Passenger - Anywhere,113026869,20917.0,Passenger,Anywhere
X Ambassadors - Unsteady,112813614,39245.0,X Ambassadors,Unsteady
H.E.R. - Losing,112734562,14306.0,H.E.R.,Losing
Alle Farben - Please Tell Rosie,112622642,16941.0,Alle Farben,Please Tell Rosie
Rex Orange County - A Song About Being Sad,112342291,21646.0,Rex Orange County,A Song About Being Sad
DAVICHI - This Love,111850380,57673.0,DAVICHI,This Love
Mila J - Kickin’ Back,111455989,63774.0,Mila J,Kickin’ Back
NF - Real,111297526,21846.0,NF,Real
Jon Bellion - Overwhelming,111262421,19479.0,Jon Bellion,Overwhelming
Vicente Garcia - Carmesí,111192755,39550.0,Vicente Garcia,Carmesí
BTS - Lost,110745921,28009.0,BTS,Lost
Future - Married To The Game,110680444,91782.0,Future,Married To The Game
Sinéad Harnett - If You Let Me,110568214,46467.0,Sinéad Harnett,If You Let Me
Sebastian Yatra - Traicionera,110544520,11849.0,Sebastian Yatra,Traicionera
Morat - Mi Nuevo Vicio,110516762,58940.0,Morat,Mi Nuevo Vicio
Ariana Grande - Leave Me Lonely,110182188,25775.0,Ariana Grande,Leave Me Lonely
VIC MENSA - Liquor Locker,109848691,5574.0,VIC MENSA,Liquor Locker
Panic! At The Disco - Bohemian Rhapsody,109316557,10489.0,Panic! At The Disco,Bohemian Rhapsody
Walking On Cars - Speeding Cars,109307772,17631.0,Walking On Cars,Speeding Cars
Machine Head - Is There Anybody Out There?,109214930,38566.0,Machine Head,Is There Anybody Out There?
Red Hot Chili Peppers - Go Robot,109006777,22403.0,Red Hot Chili Peppers,Go Robot
BIGBANG - LOSER,108989895,34180.0,BIGBANG,LOSER
Lil Peep - castles,108986048,187187.0,Lil Peep,castles
Grace VanderWaal - I Don't Know My Name,108918832,12725.0,Grace VanderWaal,I Don't Know My Name
Kanye West - Highlights,108163977,22941.0,Kanye West,Highlights
Khalid - Hopeless,107991063,9191.0,Khalid,Hopeless
Post Malone - Hit This Hard,107640836,12916.0,Post Malone,Hit This Hard
NF - Oh Lord,107533771,34124.0,NF,Oh Lord
Mike Perry - Inside the Lines,107415963,5409.0,Mike Perry,Inside the Lines
Frank Ocean - Good Guy,107346093,75383.0,Frank Ocean,Good Guy
Dreezy - Body,107312420,14569.0,Dreezy,Body
The 1975 - She's American,107018336,29371.0,The 1975,She's American
Bonez MC - Mörder,106956282,39078.0,Bonez MC,Mörder
"The Last Shadow Puppets - Sweet Dreams, TN",106927831,45658.0,The Last Shadow Puppets,"Sweet Dreams, TN"
Glass Animals - Pork Soda,106903931,56116.0,Glass Animals,Pork Soda
Ariana Grande - Bad Decisions,106853979,20611.0,Ariana Grande,Bad Decisions
PNL - Uranus,106830194,97558.0,PNL,Uranus
Red Hot Chili Peppers - The Getaway,106504222,21684.0,Red Hot Chili Peppers,The Getaway
Izi - Chic,106329654,65325.0,Izi,Chic
Djadja & Dinaz - J'fais mes affaires,106328147,55369.0,Djadja & Dinaz,J'fais mes affaires
Carlos Baute - Amor y dolor,106229126,5908.0,Carlos Baute,Amor y dolor
Fergie - M.I.L.F. $,105990955,13893.0,Fergie,M.I.L.F. $
Drake - Keep The Family Close,105826436,34225.0,Drake,Keep The Family Close
Yuna - Crush,105673803,19637.0,Yuna,Crush
"Mac Miller - God Is Fair, Sexy Nasty",105654463,40756.0,Mac Miller,"God Is Fair, Sexy Nasty"
AnnenMayKantereit - Barfuß am Klavier,105447108,41361.0,AnnenMayKantereit,Barfuß am Klavier
Anna Kendrick - Move Your Feet / D.A.N.C.E. / It's A Sunshine Day,105426758,49972.0,Anna Kendrick,Move Your Feet / D.A.N.C.E. / It's A Sunshine Day
Dread Mar I - Así Fue,105348322,49295.0,Dread Mar I,Así Fue
DNCE - Body Moves,105260653,9936.0,DNCE,Body Moves
Banda El Recodo - Entonces Que Somos,105124909,33589.0,Banda El Recodo,Entonces Que Somos
Marília Mendonça - Eu Sei de Cor,105021412,4969.0,Marília Mendonça,Eu Sei de Cor
KALEO - Broken Bones,104948589,61480.0,KALEO,Broken Bones
The 1975 - A Change Of Heart,104725232,28128.0,The 1975,A Change Of Heart
Vybz Kartel - Fever,104566423,64652.0,Vybz Kartel,Fever
Alle Farben - Bad Ideas,104247665,17239.0,Alle Farben,Bad Ideas
Chance the Rapper - Blessings,103852730,10647.0,Chance the Rapper,Blessings
Ricky Montgomery - This December,103685168,33404.0,Ricky Montgomery,This December
Phil Collins - Son of Man,103656347,35521.0,Phil Collins,Son of Man
落日飛車 Sunset Rollercoaster - My Jinji,103638571,34381.0,落日飛車 Sunset Rollercoaster,My Jinji
DJ Khaled - I Got the Keys,103609244,8342.0,DJ Khaled,I Got the Keys
Ariana Grande - They Don't Know,103551307,20622.0,Ariana Grande,They Don't Know
6LACK - Free,103503109,16168.0,6LACK,Free
Rombai - Locuras contigo,103267165,37651.0,Rombai,Locuras contigo
DJ Drama - Wishing,103266411,9305.0,DJ Drama,Wishing
TV Girl - Loving Machine,103144376,197697.0,TV Girl,Loving Machine
Marília Mendonça - O Que Falta Em Você Sou Eu,103041847,74977.0,Marília Mendonça,O Que Falta Em Você Sou Eu
Tom Zanetti - You Want Me,102844602,12012.0,Tom Zanetti,You Want Me
Pentatonix - God Rest Ye Merry Gentlemen,102572850,47336.0,Pentatonix,God Rest Ye Merry Gentlemen
Reik - Un Amor de Verdad,102478317,16973.0,Reik,Un Amor de Verdad
Beyoncé - All Night,102321864,33604.0,Beyoncé,All Night
Big Gigantic - All of Me,102235802,12247.0,Big Gigantic,All of Me
Vacations - Home,101881031,97869.0,Vacations,Home
Seafret - Atlantis,101537480,33543.0,Seafret,Atlantis
French 79 - Lovin' Feeling,101537286,,French 79,Lovin' Feeling
Anderson .Paak - Am I Wrong,101455970,15901.0,Anderson .Paak,Am I Wrong
El Komander - Me Interesa,101247857,80017.0,El Komander,Me Interesa
Ariana Grande - Knew Better / Forever Boy,101200734,20367.0,Ariana Grande,Knew Better / Forever Boy
Blake Shelton - Came Here to Forget,101172716,57739.0,Blake Shelton,Came Here to Forget
Camilo Séptimo - Miénteme,100965264,44469.0,Camilo Séptimo,Miénteme
Drake - Faithful,100814965,16309.0,Drake,Faithful
Jason Aldean - Lights Come On,100468384,28344.0,Jason Aldean,Lights Come On
Jorge & Mateus - Ou Some Ou Soma,100360180,30382.0,Jorge & Mateus,Ou Some Ou Soma
NF - Got You On My Mind,100159180,14781.0,NF,Got You On My Mind
Macklemore & Ryan Lewis - Growing Up,100068570,15323.0,Macklemore & Ryan Lewis,Growing Up
