Artist and Title,Streams,Daily,Artist,Song
XXXTENTACION - $$$,188464322,58784,XXXTENTACION,$$$
Jay Rock - Wow Freestyle,188288827,63597,Jay Rock,Wow Freestyle
Night Lovell - JOAN OF ARC,188080719,100320,Night Lovell,JOAN OF ARC
Cordae - Kung Fu,187739386,15338,Cordae,Kung Fu
Trippie Redd - Shake It Up,187736386,24553,Trippie Redd,Shake It Up
Bad Bunny - Como Antes,187652242,56629,Bad Bunny,Como Antes
BTS - IDOL,187013227,21487,BTS,IDOL
Future - Hard Work Pays Off,186774022,36656,Future,Hard Work Pays Off
Jeremy Zucker - better off,186740633,25499,Jeremy Zucker,better off
Morgan Wallen - Talkin' Tennessee,186469184,137822,Morgan Wallen,Talkin' Tennessee
P!nk - A Million Dreams,186465174,66346,P!nk,A Million Dreams
Capital Bra - Neymar,186461156,52421,Capital Bra,Neymar
Angèle - Balance ton quoi,186257431,63695,Angèle,Balance ton quoi
Paulo Londra - Dímelo,186019491,41883,Paulo Londra,Dímelo
RIN - Dior 2001,185801260,52767,RIN,Dior 2001
ZAYN - There You Are,185175110,53819,ZAYN,There You Are
Nabález - La Correcta,184816760,77014,Nabález,La Correcta
Nick Jonas - Right Now,184557955,17512,Nick Jonas,Right Now
Matuê - A Morte do Autotune,184553173,159943,Matuê,A Morte do Autotune
beabadoobee - Tired,183846600,157242,beabadoobee,Tired
Cauty - Ta To Gucci (Remix),183630205,27685,Cauty,Ta To Gucci (Remix)
Anne-Marie - Perfect to Me,183627652,11655,Anne-Marie,Perfect to Me
Los Auténticos Decadentes - Loco (Tu Forma de Ser) [Ft. Rubén Albarrán],183189063,42677,Los Auténticos Decadentes,Loco (Tu Forma de Ser) [Ft. Rubén Albarrán]
Shawn Mendes - Where Were You In The Morning?,182580077,21788,Shawn Mendes,Where Were You In The Morning?
Clean Bandit - Baby,182427645,32697,Clean Bandit,Baby
Lennon Stella - La Di Da,182221482,9228,Lennon Stella,La Di Da
Queen - Radio Ga Ga,181736037,36337,Queen,Radio Ga Ga
Gavin James - Always,181664032,46617,Gavin James,Always
Meek Mill - Dangerous,181528566,48373,Meek Mill,Dangerous
Salmo - IL CIELO NELLA STANZA,181461617,38403,Salmo,IL CIELO NELLA STANZA
Lomepal - Trop beau,181189243,46959,Lomepal,Trop beau
Maluma - Marinero,180996659,26058,Maluma,Marinero
Joyner Lucas - Stranger Things,180821965,19562,Joyner Lucas,Stranger Things
Jason Mraz - Have It All,180573635,70271,Jason Mraz,Have It All
Henrique & Juliano - Cidade Vizinha,180447727,226072,Henrique & Juliano,Cidade Vizinha
Aitana - Vas A Quedarte,180054221,58077,Aitana,Vas A Quedarte
HONNE - Location Unknown ◐,179153883,93409,HONNE,Location Unknown ◐
Joji - ATTENTION,179152716,48077,Joji,ATTENTION
Meghan Trainor - No Excuses,179040484,25619,Meghan Trainor,No Excuses
Nicki Minaj - Barbie Dreams,178965042,30091,Nicki Minaj,Barbie Dreams
C. Tangana - Booty,178667749,24872,C. Tangana,Booty
Noisestorm - Crab Rave,178601712,49926,Noisestorm,Crab Rave
VK Blanka - Black Rover,178462649,81573,VK Blanka,Black Rover
A$AP Rocky - A$AP Forever,178267755,35048,A$AP Rocky,A$AP Forever
Alfredo Olivas - El Día De Los Muertos,177891691,94150,Alfredo Olivas,El Día De Los Muertos
Serhat Durmus - Hislerim,177406521,77514,Serhat Durmus,Hislerim
"Arijit Singh - Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")",176842031,139187,Arijit Singh,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")"
Lauv - Superhero,176762443,14807,Lauv,Superhero
Ava Max - Not Your Barbie Girl,176644538,60471,Ava Max,Not Your Barbie Girl
Nicki Minaj - Barbie Tingz,176373664,32876,Nicki Minaj,Barbie Tingz
Summer Cem - Tamam Tamam,175858920,40244,Summer Cem,Tamam Tamam
Charlie Puth - The Way I Am,174790373,32604,Charlie Puth,The Way I Am
Turma do Pagode - Sua Mãe Vai Me Amar,174605528,106606,Turma do Pagode,Sua Mãe Vai Me Amar
Kiana Ledé - EX,174455792,32313,Kiana Ledé,EX
PDL - Sa Susunod Na Lang,174317559,141428,PDL,Sa Susunod Na Lang
J. Cole - 1985,174237929,22950,J. Cole,1985
Erika Lundmoen - Яд,174214985,201465,Erika Lundmoen,Яд
LANY - Thick And Thin,174061642,158945,LANY,Thick And Thin
Wisin & Yandel - Reggaetón en lo Oscuro,173949867,22707,Wisin & Yandel,Reggaetón en lo Oscuro
5 Seconds of Summer - Lie To Me,173944206,41206,5 Seconds of Summer,Lie To Me
Dybbukk Covers - I'm Only a Fool for You,173849239,120838,Dybbukk Covers,I'm Only a Fool for You
Kany García - Confieso,173817889,184208,Kany García,Confieso
MC Kekel - Amor de Verdade,173621080,30009,MC Kekel,Amor de Verdade
Why Don't We - Hooked,173550426,31097,Why Don't We,Hooked
Cavetown - Lemon Boy,173328789,45240,Cavetown,Lemon Boy
Aimyon - マリーゴールド,173244144,87608,Aimyon,マリーゴールド
Magnus Haven - Imahe,173040971,105054,Magnus Haven,Imahe
Kacey Musgraves - Slow Burn,172900908,84732,Kacey Musgraves,Slow Burn
BTS - Outro: Tear,172899514,32752,BTS,Outro: Tear
Rae Sremmurd - Perplexing Pegasus,172543644,16743,Rae Sremmurd,Perplexing Pegasus
Tory Lanez - TAlk tO Me,172409346,12102,Tory Lanez,TAlk tO Me
BLACKPINK - Really,172153267,46122,BLACKPINK,Really
Diego & Victor Hugo - O Alvo,172052910,95365,Diego & Victor Hugo,O Alvo
Måneskin - Morirò da Re,172050241,59966,Måneskin,Morirò da Re
Godsmack - Bulletproof,171568940,90845,Godsmack,Bulletproof
YNW Melly - Freddy Krueger,171541565,33562,YNW Melly,Freddy Krueger
Travis Scott - NC-17,171491816,58424,Travis Scott,NC-17
PENTAGON - Shine,171340394,34628,PENTAGON,Shine
Kina - Baby You're Worth It,171162864,53929,Kina,Baby You're Worth It
Jess Glynne - One Touch,170807202,14258,Jess Glynne,One Touch
ilyTOMMY - Princess Bubblegum,170543485,119811,ilyTOMMY,Princess Bubblegum
The Macarons Project - Fly Me to the Moon,170468256,54473,The Macarons Project,Fly Me to the Moon
Mac Miller - Jet Fuel,170334019,79366,Mac Miller,Jet Fuel
Bring Me The Horizon - MANTRA,170102269,47238,Bring Me The Horizon,MANTRA
J. Cole - Motiv8,169929225,19812,J. Cole,Motiv8
The Vamps - Just My Type,169540897,51989,The Vamps,Just My Type
J Balvin - Ahora,169075606,12776,J Balvin,Ahora
Drake - Elevate,168307934,19388,Drake,Elevate
Tom Misch - It Runs Through Me,168198249,62344,Tom Misch,It Runs Through Me
Alan Menken - Go the Distance,167893587,70929,Alan Menken,Go the Distance
Bad Bunny - Cuando Perriabas,167778426,28455,Bad Bunny,Cuando Perriabas
Summer Walker - Karma,167566444,167509,Summer Walker,Karma
Pamungkas - I Love You but I'm Letting Go,167491352,66681,Pamungkas,I Love You but I'm Letting Go
Thirty Seconds To Mars - Walk On Water,167448024,31405,Thirty Seconds To Mars,Walk On Water
Cartel De Santa - Pollo y Conejo,167020934,66748,Cartel De Santa,Pollo y Conejo
The Alchemist - E. Coli,166838370,141856,The Alchemist,E. Coli
Gustavo Mioto - Solteiro Não Trai,166758132,35283,Gustavo Mioto,Solteiro Não Trai
The Neighbourhood - Scary Love,166487428,46281,The Neighbourhood,Scary Love
Paulo Londra - Condenado Para El Millón,166482290,40778,Paulo Londra,Condenado Para El Millón
Shaarib Toshi - Bandeya,165800320,150143,Shaarib Toshi,Bandeya
IZ*ONE - La Vie en Rose,165702560,52293,IZ*ONE,La Vie en Rose
Danny Ocean - Epa Wei,165579317,25517,Danny Ocean,Epa Wei
Ariana Grande - successful,164976057,45192,Ariana Grande,successful
Shordie Shordie - Bitchuary,164794502,91731,Shordie Shordie,Bitchuary
Lartiste - Mafiosa,164565098,53076,Lartiste,Mafiosa
juan karlos - Buwan,164320827,64067,juan karlos,Buwan
Los Plebes del Rancho de Ariel Camacho - Por Enamorarme,164090147,87112,Los Plebes del Rancho de Ariel Camacho,Por Enamorarme
Summer Cem - Casanova,164089479,23774,Summer Cem,Casanova
21 Savage - all my friends,163685420,24140,21 Savage,all my friends
The 1975 - TOOTIMETOOTIMETOOTIME,163683202,32011,The 1975,TOOTIMETOOTIMETOOTIME
Shoreline Mafia - Musty,163428787,51569,Shoreline Mafia,Musty
The Chainsmokers - Side Effects,163275629,12953,The Chainsmokers,Side Effects
Calum Scott - Dancing On My Own,162691142,53217,Calum Scott,Dancing On My Own
Mc Livinho - Hoje Eu Vou Parar Na Gaiola,162501472,57056,Mc Livinho,Hoje Eu Vou Parar Na Gaiola
Chris Lake - Turn off the Lights,162322228,71589,Chris Lake,Turn off the Lights
Los Auténticos Decadentes - Amor (Ft. Mon Laferte),162029672,58189,Los Auténticos Decadentes,Amor (Ft. Mon Laferte)
Playboi Carti - Love Hurts,161968550,77622,Playboi Carti,Love Hurts
Queen - Don't Stop Me Now,161901768,58537,Queen,Don't Stop Me Now
Bryant Myers - Tanta Falta,161696430,36226,Bryant Myers,Tanta Falta
GASHI - Creep On Me,161679943,19341,GASHI,Creep On Me
Zé Neto & Cristiano - Status Que Eu Não Queria,161242961,46163,Zé Neto & Cristiano,Status Que Eu Não Queria
Gryffin - Nobody Compares To You,161191458,32176,Gryffin,Nobody Compares To You
Joji - WANTED U,160735694,52895,Joji,WANTED U
Gusttavo Lima - Cem Mil,160285627,30231,Gusttavo Lima,Cem Mil
BTS - Let Go,160114410,31592,BTS,Let Go
Márcia Fellipe - Quem Me Dera,160086408,15006,Márcia Fellipe,Quem Me Dera
Lil Peep - Sex with My Ex,160082517,52246,Lil Peep,Sex with My Ex
The Neighbourhood - Compass,160014821,76884,The Neighbourhood,Compass
MK - Back & Forth,159923935,19329,MK,Back & Forth
Ariana Grande - make up,159637551,29924,Ariana Grande,make up
HONNE - Day 1 ◑,159176828,35352,HONNE,Day 1 ◑
Whethan - High (& Dua Lipa),158886885,44200,Whethan,High (& Dua Lipa)
2 Chainz - Bigger Than You,158740291,8561,2 Chainz,Bigger Than You
"Henrique & Juliano - Quem Pegou, Pegou",158730985,43213,Henrique & Juliano,"Quem Pegou, Pegou"
j-hope - Daydream (백일몽),158707520,40718,j-hope,Daydream (백일몽)
Hillsong Worship - Who You Say I Am,158516945,72551,Hillsong Worship,Who You Say I Am
KYLE - Hey Julie!,158431456,7424,KYLE,Hey Julie!
Young Dolph - Major,158378377,88884,Young Dolph,Major
Metro Boomin - Dreamcatcher,158309596,60058,Metro Boomin,Dreamcatcher
Florence + The Machine - Hunger,158263917,41746,Florence + The Machine,Hunger
Lil Yachty - 66,157856287,24876,Lil Yachty,66
Tyler Childers - Charleston Girl (Live),157515436,193474,Tyler Childers,Charleston Girl (Live)
Janelle Monáe - Make Me Feel,157481745,27833,Janelle Monáe,Make Me Feel
Lalo Ebratt - Mocca,157282064,42909,Lalo Ebratt,Mocca
Lary Over - Subete,157049428,58158,Lary Over,Subete
Shawn Mendes - Like To Be You,157021050,14841,Shawn Mendes,Like To Be You
Diego & Victor Hugo - Infarto,156824567,48645,Diego & Victor Hugo,Infarto
MC WM - Fuleragem,156320329,44045,MC WM,Fuleragem
Twenty One Pilots - Morph,156124307,42552,Twenty One Pilots,Morph
Bonez MC - Kokain,156045643,41714,Bonez MC,Kokain
Morat - Otras Se Pierden,155992162,98640,Morat,Otras Se Pierden
Trippie Redd - Love Scars 3,155840606,25871,Trippie Redd,Love Scars 3
Lil Wayne - Don't Cry,155816714,41117,Lil Wayne,Don't Cry
ZAYN - Good Years,155764938,38913,ZAYN,Good Years
Nicki Minaj - Familia,155650067,22024,Nicki Minaj,Familia
David Guetta - Your Love,155639459,14015,David Guetta,Your Love
Clau - Pouca Pausa,155480635,36710,Clau,Pouca Pausa
Tory Lanez - TAlk tO Me,155313244,14631,Tory Lanez,TAlk tO Me
Tessa Violet - Crush,155205289,24617,Tessa Violet,Crush
BTS - Paradise,154791522,39945,BTS,Paradise
Lady Gaga - Look What I Found,154722268,25962,Lady Gaga,Look What I Found
Camila Cabello - Consequences,154660720,5140,Camila Cabello,Consequences
Bradley Cooper - Maybe It's Time,154604889,33888,Bradley Cooper,Maybe It's Time
DENNIS - Agora é Tudo Meu,154480538,21280,DENNIS,Agora é Tudo Meu
Alok - Ocean,154464573,28769,Alok,Ocean
Xamã - Luxúria,154386198,114874,Xamã,Luxúria
RM - seoul (prod. HONNE),154374841,41054,RM,seoul (prod. HONNE)
Nicky Jam - Live It Up,153916878,19670,Nicky Jam,Live It Up
Anuel AA - Yeezy,153858340,95998,Anuel AA,Yeezy
Why Don't We - Trust Fund Baby,153831638,29419,Why Don't We,Trust Fund Baby
MERO - Baller los,153689050,42758,MERO,Baller los
Ella Mai - Shot Clock,153597229,45033,Ella Mai,Shot Clock
Drake - Blue Tint,153560655,21892,Drake,Blue Tint
Ina Wroldsen - Favela,153426726,16899,Ina Wroldsen,Favela
A Boogie Wit da Hoodie - Just Like Me,153400907,38946,A Boogie Wit da Hoodie,Just Like Me
Shawn Mendes - Perfectly Wrong,153302659,30858,Shawn Mendes,Perfectly Wrong
Ariana Grande - better off,152702387,47024,Ariana Grande,better off
Juice WRLD - Long Gone,152644060,43914,Juice WRLD,Long Gone
ROSALÍA - PIENSO EN TU MIRÁ,152622620,34987,ROSALÍA,PIENSO EN TU MIRÁ
David Guetta - Let It Be Me,152454116,26935,David Guetta,Let It Be Me
Camila Cabello - Real Friends,152327891,5544,Camila Cabello,Real Friends
Doja Cat - Go To Town,152005861,41148,Doja Cat,Go To Town
NCT - BOSS,151847411,32290,NCT,BOSS
Banda MS de Sergio Lizárraga - Mejor Me Alejo,151698248,47660,Banda MS de Sergio Lizárraga,Mejor Me Alejo
Damas Gratis - Me Vas a Extrañar,151322287,47864,Damas Gratis,Me Vas a Extrañar
Vance Joy - I'm with You,150930296,74617,Vance Joy,I'm with You
PRETTYMUCH - Summer on You,150926962,13020,PRETTYMUCH,Summer on You
EXO - Tempo,150887191,39675,EXO,Tempo
This Band - Kahit Ayaw Mo Na,150632345,69163,This Band,Kahit Ayaw Mo Na
Capo Plaza - Tesla,150441681,32551,Capo Plaza,Tesla
Only The Family - No Auto Durk,150377512,79042,Only The Family,No Auto Durk
Marília Mendonça - Ausência,150322713,37633,Marília Mendonça,Ausência
Jay Rock - WIN,150255275,29696,Jay Rock,WIN
Al James - Pa-umaga,150232339,185706,Al James,Pa-umaga
Ariana Grande - the light is coming,150186377,25069,Ariana Grande,the light is coming
Cigarettes After Sex - Crush,150130395,102572,Cigarettes After Sex,Crush
RINI - My Favourite Clothes,149962460,54097,RINI,My Favourite Clothes
Banda MS de Sergio Lizárraga - No Elegi Conocerte,149860600,53828,Banda MS de Sergio Lizárraga,No Elegi Conocerte
Nipsey Hussle - Double Up,149684815,33618,Nipsey Hussle,Double Up
Paloma Mami - No Te Enamores,149647844,12861,Paloma Mami,No Te Enamores
Luan Santana - Vingança,149602728,31704,Luan Santana,Vingança
Pedro Capó - Calma,149602690,28440,Pedro Capó,Calma
BTS - Don't Leave Me,149561660,28518,BTS,Don't Leave Me
BLACKPINK - See U Later,149535487,38560,BLACKPINK,See U Later
Drenchill - Freed from Desire,149424951,38771,Drenchill,Freed from Desire
Alan Menken - Beauty and the Beast,149283500,52726,Alan Menken,Beauty and the Beast
Tory Lanez - FeRRis WhEEL,149282553,14343,Tory Lanez,FeRRis WhEEL
Takeoff - Last Memory,149209791,65869,Takeoff,Last Memory
Plan B - Ella Fuma,149159858,37606,Plan B,Ella Fuma
Carin Leon - Te Ví Con El,149014637,81509,Carin Leon,Te Ví Con El
Ellise - 911,148895989,69311,Ellise,911
The Chainsmokers - Everybody Hates Me,148434427,12835,The Chainsmokers,Everybody Hates Me
Ed Maverick - Del río,148312997,67488,Ed Maverick,Del río
Bad Bunny - RLNDT,148035578,43980,Bad Bunny,RLNDT
Juan Magán - Usted,147891705,18250,Juan Magán,Usted
Damso - Feu de bois,147695420,54593,Damso,Feu de bois
Lil Peep - Broken Smile (My All),147689923,27520,Lil Peep,Broken Smile (My All)
6ix9ine - WAKA,147651298,19846,6ix9ine,WAKA
Mc Kevin - Cavalo de Tróia,147608972,86275,Mc Kevin,Cavalo de Tróia
Julia Michaels - Jump,147487993,5910,Julia Michaels,Jump
Isaias Saad - Ousado Amor,147454156,93929,Isaias Saad,Ousado Amor
MGMT - When You Die,147255390,45683,MGMT,When You Die
